Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C3155		attributes are not allowed in a property indexer	Error	http://msdn.microsoft.com/en-us/library/ms173612.aspx
C/C++ Compiler	C3156		'class' : you cannot have a local definition of a managed type	Error	http://msdn.microsoft.com/en-us/library/xb489320.aspx
C/C++ Compiler	C3157		ParamArray attribute can only be applied to the last parameter	Error	http://msdn.microsoft.com/en-us/library/fytwhxc7.aspx
C/C++ Compiler	C3159		'pointer' : array of pointers to value type cannot be declared	Error	http://msdn.microsoft.com/en-us/library/52zat6dh.aspx
C/C++ Compiler	C3160		'pointer' : a data member of a managed class cannot have this type	Error	http://msdn.microsoft.com/en-us/library/18xa23yk.aspx
C/C++ Compiler	C3161		'interface' : nesting class, struct, union or interface in an interface is illegal; nesting interface in a class, struct or union is illegal	Error	http://msdn.microsoft.com/en-us/library/cheash8s.aspx
C/C++ Compiler	C3162		'type' : a reference type which has a destructor cannot be used as the type of static data member 'member'	Error	http://msdn.microsoft.com/en-us/library/ms235228.aspx
C/C++ Compiler	C3163		'construct': attributes inconsistent with previous declaration	Error	http://msdn.microsoft.com/en-us/library/ms173613.aspx
C/C++ Compiler	C3164		'member': Copy constructors and destructors on value types are not supported	Error	http://msdn.microsoft.com/en-us/library/cftsd5t0.aspx
C/C++ Compiler	C3166		'pointer' : cannot declare a pointer to an interior __gc pointer as a member of 'type'	Error	http://msdn.microsoft.com/en-us/library/k5xhf6dh.aspx
C/C++ Compiler	C3167		Unable to initialize .NET Framework: make sure it is installed	Error	http://msdn.microsoft.com/en-us/library/9hwa9xyb.aspx
C/C++ Compiler	C3168		'type' : illegal underlying type for enum	Error	http://msdn.microsoft.com/en-us/library/90032d7s.aspx
C/C++ Compiler	C3170		cannot have different module identifiers in a project	Error	http://msdn.microsoft.com/en-us/library/e4ekxa7f.aspx
C/C++ Compiler	C3171		'module': cannot specify different module attributes in a project	Error	http://msdn.microsoft.com/en-us/library/tfyht050.aspx
C/C++ Compiler	C3172		'module_name': cannot specify different idl_module attributes in a project	Error	http://msdn.microsoft.com/en-us/library/75xf7xd6.aspx
C/C++ Compiler	C3173		version mismatch in idl merge	Error	http://msdn.microsoft.com/en-us/library/afh6ak7d.aspx
C/C++ Compiler	C3174		module attribute was not specified	Error	http://msdn.microsoft.com/en-us/library/5cbw7we0.aspx
C/C++ Compiler	C3175		'function1' : cannot call a method of a managed type from unmanaged function 'function2'	Error	http://msdn.microsoft.com/en-us/library/364sy6ca.aspx
C/C++ Compiler	C3176		'type' : cannot declare local value type	Error	http://msdn.microsoft.com/en-us/library/kcf15k5w.aspx
C/C++ Compiler	C3179		an unnamed managed type is not allowed	Error	http://msdn.microsoft.com/en-us/library/11a1ckxw.aspx
C/C++ Compiler	C3180		'type name' : name exceeds meta-data limit of 'limit' characters	Error	http://msdn.microsoft.com/en-us/library/1z721atw.aspx
C/C++ Compiler	C3181		'type' : invalid operand for operator	Error	http://msdn.microsoft.com/en-us/library/fht45e4b.aspx
C/C++ Compiler	C3182		'class' : a member using-declaration or access declaration is illegal within a managed type	Error	http://msdn.microsoft.com/en-us/library/xseshdk4.aspx
C/C++ Compiler	C3183		cannot define unnamed class, struct or union inside of managed type 'type'	Error	http://msdn.microsoft.com/en-us/library/hxbh84wx.aspx
C/C++ Compiler	C3185		'typeid' used on managed type 'type', use 'operator' instead	Error	http://msdn.microsoft.com/en-us/library/sf08zfcc.aspx
C/C++ Compiler	C3186		multi-dimensional native array is not allowed	Error	http://msdn.microsoft.com/en-us/library/7hebxkye.aspx
C/C++ Compiler	C3188		the brace-enclosed form of new-initializer is not supported under /clr:oldSyntax	Error	http://msdn.microsoft.com/en-us/library/ms173614.aspx
C/C++ Compiler	C3189		'typeid&lt;type abstract declarator&gt;': this syntax is no longer supported, use ::typeid instead	Error	http://msdn.microsoft.com/en-us/library/4zwt8hd5.aspx
C/C++ Compiler	C3190		'instantiation' with the provided template arguments is not the explicit instantiation of any member function of 'type'	Error	http://msdn.microsoft.com/en-us/library/b318k16k.aspx
C/C++ Compiler	C3191		'syntax' : incompatible with /clr:oldSyntax	Error	http://msdn.microsoft.com/en-us/library/w43x5yfw.aspx
C/C++ Compiler	C3192		syntax error : '^' is not a prefix operator (did you mean '*'?)	Error	http://msdn.microsoft.com/en-us/library/2xhwxxaa.aspx
C/C++ Compiler	C3194		'member' : a value-type cannot have an assignment operator	Error	http://msdn.microsoft.com/en-us/library/ms173615.aspx
C/C++ Compiler	C3195		'operator' : is reserved and cannot be used as a member of a ref class or value type. CLR operators must be defined using the 'operator' keyword	Error	http://msdn.microsoft.com/en-us/library/w6368wy7.aspx
C/C++ Compiler	C3196		'keyword' : used more than once	Error	http://msdn.microsoft.com/en-us/library/k69s1z53.aspx
C/C++ Compiler	C3197		'keyword' : can only be used in definitions	Error	http://msdn.microsoft.com/en-us/library/w2zd66s6.aspx
C/C++ Compiler	C3198		invalid use of floating-point pragmas: fenv_access pragma operates only in precise mode	Error	http://msdn.microsoft.com/en-us/library/68s7xs5f.aspx
C/C++ Compiler	C3199		invalid use of floating-point pragmas: exceptions are not supported in non-precise mode	Error	http://msdn.microsoft.com/en-us/library/4zhk26t1.aspx
C/C++ Compiler	C3200		'template' : invalid template argument for template parameter 'parameter', expected a class template	Error	http://msdn.microsoft.com/en-us/library/3xwxftta.aspx
C/C++ Compiler	C3201		the template parameter list for class template 'template' does not match the template parameter list for template parameter 'template'	Error	http://msdn.microsoft.com/en-us/library/69h9c29z.aspx
C/C++ Compiler	C3203		'type' : unspecialized class type can't be used as a type argument for type parameter 'param', expected a real type	Error	http://msdn.microsoft.com/en-us/library/606k9xxc.aspx
C/C++ Compiler	C3210		'type' : access declaration can only be applied to a base class member	Error	http://msdn.microsoft.com/en-us/library/wfzydf8e.aspx
C/C++ Compiler	C3218		'type' : type not allowed as a constraint	Error	http://msdn.microsoft.com/en-us/library/zs9451b3.aspx
C/C++ Compiler	C3222		'parameter' : cannot declare default arguments for member functions of a managed type or generic functions	Error	http://msdn.microsoft.com/en-us/library/zk03y5fe.aspx
C/C++ Compiler	C3225		generic type argument for 'arg' cannot be 'type', it must be a value type or handle type	Error	http://msdn.microsoft.com/en-us/library/7ka8tbxh.aspx
C/C++ Compiler	C3227		'parameter' : cannot use 'keyword' to allocate a generic type	Error	http://msdn.microsoft.com/en-us/library/ms173617.aspx
C/C++ Compiler	C3231		'arg' : template type argument cannot use a generic type parameter	Error	http://msdn.microsoft.com/en-us/library/c3sfye3h.aspx
C/C++ Compiler	C3240		'function' : must be a non-overloaded abstract member function of 'type'	Error	http://msdn.microsoft.com/en-us/library/ms173619.aspx
C/C++ Compiler	C3241		'method' : this method was not introduced by 'interface'	Error	http://msdn.microsoft.com/en-us/library/ae5z6cwd.aspx
C/C++ Compiler	C3253		'function' : error with explicit override	Error	http://msdn.microsoft.com/en-us/library/e9k716bh.aspx
C/C++ Compiler	C3254		'explicit override' : class contains explicit override 'override' but does not derive from an interface that contains the function declaration	Error	http://msdn.microsoft.com/en-us/library/d3a2e8yw.aspx
C/C++ Compiler	C3255		'value type' : cannot dynamically allocate this value type object on native heap	Error	http://msdn.microsoft.com/en-us/library/kb709xx0.aspx
C/C++ Compiler	C3265		cannot declare a managed 'managed construct' in an unmanaged 'unmanaged construct'	Error	http://msdn.microsoft.com/en-us/library/z76k7adb.aspx
C/C++ Compiler	C3269		'function' : a member-function of a managed type cannot be declared with '...'	Error	http://msdn.microsoft.com/en-us/library/6y7c8t6h.aspx
C/C++ Compiler	C3276		'keyword' : jump out of __finally/finally block has undefined behavior during termination handling	Error	http://msdn.microsoft.com/en-us/library/sf8xyfze.aspx
C/C++ Compiler	C3277		cannot define an unmanaged enum 'enum' inside managed 'type'	Error	http://msdn.microsoft.com/en-us/library/28ahdece.aspx
C/C++ Compiler	C3288		'type' : illegal dereference of a handle type	Error	http://msdn.microsoft.com/en-us/library/ms173624.aspx
C/C++ Compiler	C3352		'function' : the specified function does not match the delegate type 'type'	Error	http://msdn.microsoft.com/en-us/library/7fc4d0we.aspx
C/C++ Compiler	C3364		'delegate': delegate constructor: argument must be pointer to member function of managed class or global function	Error	http://msdn.microsoft.com/en-us/library/k804b4t7.aspx
C/C++ Compiler	C3366		'variable' : static data members of managed types must be defined within the class definition	Error	http://msdn.microsoft.com/en-us/library/27tfb08h.aspx
C/C++ Compiler	C3374		can't take address of 'function' unless creating delegate instance	Error	http://msdn.microsoft.com/en-us/library/5408cs95.aspx
C/C++ Compiler	C3379		'class' : a nested class cannot have an assembly access specifier as part of its declaration	Error	http://msdn.microsoft.com/en-us/library/9z1637ak.aspx
C/C++ Compiler	C3381		'assembly' : assembly access specifiers are only available in code compiled with a /clr option	Error	http://msdn.microsoft.com/en-us/library/3b7xsws0.aspx
C/C++ Compiler	C3389		__declspec(keyword) cannot be used with /clr:pure or /clr:safe	Error	http://msdn.microsoft.com/en-us/library/b2ctxbz6.aspx
C/C++ Compiler	C3395		'function' : __declspec(dllexport) cannot be applied to a function with the __clrcall calling convention	Error	http://msdn.microsoft.com/en-us/library/ze0zzybc.aspx
C/C++ Compiler	C3409		empty attribute block is not allowed	Error	http://msdn.microsoft.com/en-us/library/0ka5hw13.aspx
C/C++ Compiler	C3412		'template' : cannot specialize template in current scope	Error	http://msdn.microsoft.com/en-us/library/8zft3014.aspx
C/C++ Compiler	C3414		'member' : imported member function can't be defined	Error	http://msdn.microsoft.com/en-us/library/2tkft1e9.aspx
C/C++ Compiler	C3417		'member' : value types cannot contain user-defined special member functions	Error	http://msdn.microsoft.com/en-us/library/ekfb4tkd.aspx
C/C++ Compiler	C3451		'attribute': cannot apply unmanaged attribute to 'type'	Error	http://msdn.microsoft.com/en-us/library/ms173646.aspx
C/C++ Compiler	C3466		'type' : a specialization of a generic class cannot be forwarded	Error	http://msdn.microsoft.com/en-us/library/ms173660.aspx
C/C++ Compiler	C3500		invalid ProgID 'progid'	Error	http://msdn.microsoft.com/en-us/library/hw9z3axh.aspx
C/C++ Compiler	C3501		there is no typelib registered for ProgID 'progid'	Error	http://msdn.microsoft.com/en-us/library/ecse3660.aspx
C/C++ Compiler	C3505		cannot load type library 'guid'	Error	http://msdn.microsoft.com/en-us/library/ms235597.aspx
C/C++ Compiler	C3506		there is no typelib registered for LIBID 'id'	Error	http://msdn.microsoft.com/en-us/library/tbbk511d.aspx
C/C++ Compiler	C3507		a ProgID can have no more than 39 characters 'id'; nor contain any punctuation apart from '.'; nor start with a digit	Error	http://msdn.microsoft.com/en-us/library/5yk2zbb8.aspx
C/C++ Compiler	C3508		'type': is not a valid Automation type	Error	http://msdn.microsoft.com/en-us/library/8xxa32by.aspx
C/C++ Compiler	C3509		'type':&nbsp;invalid Automation return type; when a parameter is marked 'retval', the return type must be 'void', 'HRESULT' or 'SCODE'	Error	http://msdn.microsoft.com/en-us/library/4a64s9y0.aspx
C/C++ Compiler	C3510		cannot locate dependent type library 'type_lib'	Error	http://msdn.microsoft.com/en-us/library/tydb2es8.aspx
C/C++ Compiler	C3519		'invalid_param' : invalid parameter to embedded_idl attribute	Error	http://msdn.microsoft.com/en-us/library/53ek2z07.aspx
C/C++ Compiler	C3530		'auto' cannot be combined with any other type-specifier	Error	http://msdn.microsoft.com/en-us/library/dd293577.aspx
C/C++ Compiler	C3531		'symbol': a symbol whose type contains 'auto' must have an initializer	Error	http://msdn.microsoft.com/en-us/library/dd293585.aspx
C/C++ Compiler	C3532		'type': incorrect usage of 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293606.aspx
C/C++ Compiler	C3533		'type': a parameter cannot have a type that contains 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293671.aspx
C/C++ Compiler	C3534		a 'new expression' whose type contains 'auto' must have an initializer	Error	http://msdn.microsoft.com/en-us/library/dd293596.aspx
C/C++ Compiler	C3535		cannot deduce type for 'type1' from 'type2'	Error	http://msdn.microsoft.com/en-us/library/dd293579.aspx
C/C++ Compiler	C3536		'symbol': cannot be used before it is initialized	Error	http://msdn.microsoft.com/en-us/library/dd293649.aspx
C/C++ Compiler	C3537		'type': you cannot cast to a type that contains 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293717.aspx
C/C++ Compiler	C3538		in a declarator-list 'auto' must always deduce to the same type	Error	http://msdn.microsoft.com/en-us/library/dd293712.aspx
C/C++ Compiler	C3539		'type': a template-argument cannot be a type that contains 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293590.aspx
C/C++ Compiler	C3540		'type': sizeof cannot be applied to a type that contains 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293593.aspx
C/C++ Compiler	C3541		'type': typeid cannot be applied to a type that contains 'auto'	Error	http://msdn.microsoft.com/en-us/library/dd293580.aspx
C/C++ Compiler	C3603		'Symbol' : type 'Type' not yet supported	Error	http://msdn.microsoft.com/en-us/library/chzhf703.aspx
C/C++ Compiler	C3609		'member': a sealed function must be virtual	Error	http://msdn.microsoft.com/en-us/library/y42a9weh.aspx
C/C++ Compiler	C3610		'valuetype': value type must be 'boxed' before method 'method' can be called	Error	http://msdn.microsoft.com/en-us/library/tsz2fhzc.aspx
C/C++ Compiler	C3611		'function': a sealed function cannot have a pure-specifier	Error	http://msdn.microsoft.com/en-us/library/ms173665.aspx
C/C++ Compiler	C3612		'type': a sealed class cannot be abstract	Error	http://msdn.microsoft.com/en-us/library/k1tzy8ef.aspx
C/C++ Compiler	C3616		'number' : a size cannot be specified in a __gc array declaration	Error	http://msdn.microsoft.com/en-us/library/fcck2dz3.aspx
C/C++ Compiler	C3618		'function': a method marked DllImport cannot be defined	Error	http://msdn.microsoft.com/en-us/library/k46d3c54.aspx
C/C++ Compiler	C3619		a template cannot be declared within a managed type	Error	http://msdn.microsoft.com/en-us/library/d4kak95z.aspx
C/C++ Compiler	C3622		'class' : a class declared as 'keyword' cannot be instantiated	Error	http://msdn.microsoft.com/en-us/library/f9996xtd.aspx
C/C++ Compiler	C3623		'variable': bit fields are not supported in managed types	Error	http://msdn.microsoft.com/en-us/library/7ay3kkds.aspx
C/C++ Compiler	C3624		'type': use of this type requires a reference to assembly 'assembly'	Error	http://msdn.microsoft.com/en-us/library/1aeh599e.aspx
C/C++ Compiler	C3625		'unmanaged type': an unmanaged type cannot derive from a managed type 'unmanaged class'	Error	http://msdn.microsoft.com/en-us/library/9zaef865.aspx
C/C++ Compiler	C3626		'keyword': '__event' keyword can only be used on COM interfaces, member functions and data members that are pointers to delegates	Error	http://msdn.microsoft.com/en-us/library/efz6z45c.aspx
C/C++ Compiler	C3627		Only a value type can be boxed	Error	http://msdn.microsoft.com/en-us/library/zdt51fty.aspx
C/C++ Compiler	C3628		'base class' : managed classes only support public inheritance	Error	http://msdn.microsoft.com/en-us/library/5370ah11.aspx
C/C++ Compiler	C3630		error when processing the token 'token'	Error	http://msdn.microsoft.com/en-us/library/tfsaxf2s.aspx
C/C++ Compiler	C3631		'function': cannot overload managed events	Error	http://msdn.microsoft.com/en-us/library/cx5x217f.aspx
C/C++ Compiler	C3632		'event': illegal style of event for construct	Error	http://msdn.microsoft.com/en-us/library/9kas396s.aspx
C/C++ Compiler	C3633		cannot define 'member' as a member of managed 'type'	Error	http://msdn.microsoft.com/en-us/library/87s54c70.aspx
C/C++ Compiler	C3634		'function' : cannot define an abstract method of a managed class	Error	http://msdn.microsoft.com/en-us/library/4wwyas9h.aspx
C/C++ Compiler	C3637		'function' : a friend function definition cannot be a specialization of a function type	Error	http://msdn.microsoft.com/en-us/library/017869c3.aspx
C/C++ Compiler	C3638		'operator' : the standard boxing and unboxing conversion operators cannot be redefined	Error	http://msdn.microsoft.com/en-us/library/b0kcsa1t.aspx
C/C++ Compiler	C3640		'member' : a referenced or virtual member function of a local class must be defined	Error	http://msdn.microsoft.com/en-us/library/ewt47fhf.aspx
C/C++ Compiler	C3641		'function' : invalid calling convention 'calling_convention' for function compiled with /clr:pure or /clr:safe	Error	http://msdn.microsoft.com/en-us/library/wfd44574.aspx
C/C++ Compiler	C3642		'return_type/args' : cannot call a function with __clrcall calling convention from native code	Error	http://msdn.microsoft.com/en-us/library/y45zht3h.aspx
C/C++ Compiler	C3644		'function' : cannot compile the function to generate managed code	Error	http://msdn.microsoft.com/en-us/library/sehdax2d.aspx
C/C++ Compiler	C3645		'function' : __clrcall cannot be used on functions compiled to native code	Error	http://msdn.microsoft.com/en-us/library/a0hcza54.aspx
C/C++ Compiler	C3646		'specifier' : unknown override specifier	Error	http://msdn.microsoft.com/en-us/library/96kbe216.aspx
C/C++ Compiler	C3648		this explicit override syntax requires /clr:oldSyntax	Error	http://msdn.microsoft.com/en-us/library/1dx20c25.aspx
C/C++ Compiler	C3650		'interface_method' : cannot be used as an explicit override, must be a virtual member function of a base class	Error	http://msdn.microsoft.com/en-us/library/ts09wkxb.aspx
C/C++ Compiler	C3651		'member' : cannot be used as an explicit override, must be a member of a base class	Error	http://msdn.microsoft.com/en-us/library/cffe7k68.aspx
C/C++ Compiler	C3652		'override' : a function that explicitly overrides must be virtual	Error	http://msdn.microsoft.com/en-us/library/5zdfxhdy.aspx
C/C++ Compiler	C3653		'function' : cannot be used as a named override: a function being overridden not found; did you forget to name the function explicitly, using a :: operator?	Error	http://msdn.microsoft.com/en-us/library/e8t1t5k1.aspx
C/C++ Compiler	C3654		'text' : syntax error in explicit override	Error	http://msdn.microsoft.com/en-us/library/60z4eyd5.aspx
C/C++ Compiler	C3655		'function' : function already explicitly overridden	Error	http://msdn.microsoft.com/en-us/library/s8fz1zs1.aspx
C/C++ Compiler	C3656		'override' : override specifier cannot be repeated	Error	http://msdn.microsoft.com/en-us/library/sydesehb.aspx
C/C++ Compiler	C3657		destructors cannot explicitly override or be explicitly overridden	Error	http://msdn.microsoft.com/en-us/library/hkds404e.aspx
C/C++ Compiler	C3658		'keyword' : override specifier not allowed with /clr:oldSyntax	Error	http://msdn.microsoft.com/en-us/library/7ewd19ky.aspx
C/C++ Compiler	C3661		explicit override list did not find any methods to override	Error	http://msdn.microsoft.com/en-us/library/3esy090e.aspx
C/C++ Compiler	C3662		'member' : override specifier 'specifier' only allowed on member functions of managed classes	Error	http://msdn.microsoft.com/en-us/library/600katwk.aspx
C/C++ Compiler	C3665		'destructor' : override specifier 'keyword' not allowed on a destructor/finalizer	Error	http://msdn.microsoft.com/en-us/library/xfzxhe2a.aspx
C/C++ Compiler	C3666		'constructor' : override specifier 'keyword' not allowed on a constructor	Error	http://msdn.microsoft.com/en-us/library/ms173667.aspx
C/C++ Compiler	C3668		'method' : method with override specifier 'override' did not override any base class methods	Error	http://msdn.microsoft.com/en-us/library/1z7f6w2w.aspx
C/C++ Compiler	C3669		'member' : override specifier 'override' not allowed on static member functions or constructors	Error	http://msdn.microsoft.com/en-us/library/6xktkdah.aspx
C/C++ Compiler	C3670		'override' : cannot override inaccessible base class method 'method'	Error	http://msdn.microsoft.com/en-us/library/2a34xcce.aspx
C/C++ Compiler	C3671		'function_1' : function does not override 'function_2'	Error	http://msdn.microsoft.com/en-us/library/ms173668.aspx
C/C++ Compiler	C3672		pseudo-destructor expression can only be used as part of a function call	Error	http://msdn.microsoft.com/en-us/library/ms173669.aspx
C/C++ Compiler	C3673		'type' : class does not have a copy-constructor	Error	http://msdn.microsoft.com/en-us/library/ms173670.aspx
C/C++ Compiler	C3675		'function' : is reserved because 'property' is defined	Error	http://msdn.microsoft.com/en-us/library/ms173671.aspx
C/C++ Compiler	C3697		'qualifier' : cannot use this qualifier on '^'	Error	http://msdn.microsoft.com/en-us/library/27yz3bk4.aspx
C/C++ Compiler	C3698		'type' : cannot use this type as argument of 'operator'	Error	http://msdn.microsoft.com/en-us/library/790137ea.aspx
C/C++ Compiler	C3699		'operator' : cannot use this indirection on type 'type'	Error	http://msdn.microsoft.com/en-us/library/w4ctbshy.aspx
C/C++ Compiler	C3701		'function' : event_source has no events	Error	http://msdn.microsoft.com/en-us/library/7k0w3wtz.aspx
C/C++ Compiler	C3702		'function' : ATL is required for COM events	Error	http://msdn.microsoft.com/en-us/library/5sk9eckc.aspx
C/C++ Compiler	C3703		'event handler': an event handler method must have the same storage class as the source 'event'	Error	http://msdn.microsoft.com/en-us/library/2ss70651.aspx
C/C++ Compiler	C3704		'function' : a vararg method cannot fire events	Error	http://msdn.microsoft.com/en-us/library/y0z9tka1.aspx
C/C++ Compiler	C3705		'function' : cannot find eventing interface	Error	http://msdn.microsoft.com/en-us/library/cs9dh76z.aspx
C/C++ Compiler	C3706		'function' : must be a COM interface to fire COM events	Error	http://msdn.microsoft.com/en-us/library/ca9858k1.aspx
C/C++ Compiler	C3707		'function' : dispinterface method must have a dispid	Error	http://msdn.microsoft.com/en-us/library/h5a73kc3.aspx
C/C++ Compiler	C3708		'interface': improper use of 'keyword'; must be a member of a compatible event source	Error	http://msdn.microsoft.com/en-us/library/5th4z758.aspx
C/C++ Compiler	C3709		'function': improper syntax for specifying event in __hook/__unhook	Error	http://msdn.microsoft.com/en-us/library/hsd3bfz8.aspx
C/C++ Compiler	C3710		'function': improper syntax for specifying event handler in __hook/__unhook	Error	http://msdn.microsoft.com/en-us/library/2zsysea6.aspx
C/C++ Compiler	C3711		'method': an non-managed event source method must return void or an integral type	Error	http://msdn.microsoft.com/en-us/library/dyt952bx.aspx
C/C++ Compiler	C3712		'method': an event handler method must return the same type as the source 'method'	Error	http://msdn.microsoft.com/en-us/library/b83c5c63.aspx
C/C++ Compiler	C3713		'method': an event handler method must have the same function parameters as the source 'method'	Error	http://msdn.microsoft.com/en-us/library/6hzc2y04.aspx
C/C++ Compiler	C3714		'method': an event handler method must have the same calling convention as the source 'method'	Error	http://msdn.microsoft.com/en-us/library/95cf12hd.aspx
C/C++ Compiler	C3715		'pointer': must be a pointer to 'class'	Error	http://msdn.microsoft.com/en-us/library/0e5t0dy5.aspx
C/C++ Compiler	C3717		'method': a method that fires events cannot be defined	Error	http://msdn.microsoft.com/en-us/library/38535xyc.aspx
C/C++ Compiler	C3718		can only call 'event' in the context of a member function of the receiving class	Error	http://msdn.microsoft.com/en-us/library/zfyat496.aspx
C/C++ Compiler	C3719		'interface': an interface based event source can only be used for COM events	Error	http://msdn.microsoft.com/en-us/library/d93xcx43.aspx
C/C++ Compiler	C3721		'signature': incompatible signature for event	Error	http://msdn.microsoft.com/en-us/library/wbss6sca.aspx
C/C++ Compiler	C3722		a generic event is not allowed	Error	http://msdn.microsoft.com/en-us/library/d1xs3y2e.aspx
C/C++ Compiler	C3723		'function': could not resolve event	Error	http://msdn.microsoft.com/en-us/library/wbh82wcd.aspx
C/C++ Compiler	C3724		must #include &lt;windows.h&gt; to use multi-threading with events	Error	http://msdn.microsoft.com/en-us/library/cawh42ky.aspx
C/C++ Compiler	C3727		'event': a managed event must be a member function or a data member that is a pointer to a delegate	Error	http://msdn.microsoft.com/en-us/library/s4t8c87s.aspx
C/C++ Compiler	C3728		'event': event does not have a raise method	Error	http://msdn.microsoft.com/en-us/library/477s07z3.aspx
C/C++ Compiler	C3730		'event': an event must have both an add and a remove method	Error	http://msdn.microsoft.com/en-us/library/333yks0t.aspx
C/C++ Compiler	C3731		incompatible event 'function1' and handler 'function2'; event source and event handler must be the same type	Error	http://msdn.microsoft.com/en-us/library/c46kdy2x.aspx
C/C++ Compiler	C3732		'interface': a custom interface that fires COM events cannot inherit from IDispatch	Error	http://msdn.microsoft.com/en-us/library/4sbk1h0z.aspx
C/C++ Compiler	C3733		'event': improper syntax for specifying a COM event; did you forget '__interface'?	Error	http://msdn.microsoft.com/en-us/library/1ka74h5t.aspx
C/C++ Compiler	C3734		'class': a managed class cannot be a coclass	Error	http://msdn.microsoft.com/en-us/library/7447t56d.aspx
C/C++ Compiler	C3736		'event': must be a method or, in the case of managed events, optionally a data member	Error	http://msdn.microsoft.com/en-us/library/3kh06498.aspx
C/C++ Compiler	C3737		'delegate': a delegate may not have an explicit calling convention	Error	http://msdn.microsoft.com/en-us/library/xb911hxa.aspx
C/C++ Compiler	C3738		'calling_convention': the calling convention of the explicit instantiation must match that of the template being instantiated	Error	http://msdn.microsoft.com/en-us/library/9fhbxw37.aspx
C/C++ Compiler	C3739		'class': syntax is only supported when the 'layout_dependent' parameter of event_receiver is true	Error	http://msdn.microsoft.com/en-us/library/ea27ey88.aspx
C/C++ Compiler	C3740		templates cannot source or receive events	Error	http://msdn.microsoft.com/en-us/library/ahst0fdf.aspx
C/C++ Compiler	C3741		'class': must be a coclass when the 'layout_dependent' parameter of event_receiver = true	Error	http://msdn.microsoft.com/en-us/library/9841a0hd.aspx
C/C++ Compiler	C3743		can only hook/unhook an entire interface when the 'layout_dependent' parameter of event_receiver is true	Error	http://msdn.microsoft.com/en-us/library/k5yw0e8w.aspx
C/C++ Compiler	C3744		__unhook must have at least 3 arguments for managed events	Error	http://msdn.microsoft.com/en-us/library/fy8h0157.aspx
C/C++ Compiler	C3745		'function': only an event can be 'raised'	Error	http://msdn.microsoft.com/en-us/library/fk9dsbz7.aspx
C/C++ Compiler	C3747		missing default type parameter : parameter param	Error	http://msdn.microsoft.com/en-us/library/0sfteahb.aspx
C/C++ Compiler	C3748		'interface': managed interfaces may not fire events	Error	http://msdn.microsoft.com/en-us/library/23edw6e5.aspx
C/C++ Compiler	C3749		'attribute': a custom attribute may not be used inside a function	Error	http://msdn.microsoft.com/en-us/library/z3255ww3.aspx
C/C++ Compiler	C3752		'attribute class': cannot classify attribute; 'keyword' should not be used in this context	Error	http://msdn.microsoft.com/en-us/library/fhh3d1hf.aspx
C/C++ Compiler	C3753		a generic property is not allowed	Error	http://msdn.microsoft.com/en-us/library/ms235561.aspx
C/C++ Compiler	C3754		delegate constructor: member function 'function' cannot be called on an instance of type 'type'	Error	http://msdn.microsoft.com/en-us/library/zta6k94e.aspx
C/C++ Compiler	C3755		'delegate': a delegate may not be defined	Error	http://msdn.microsoft.com/en-us/library/41y18zex.aspx
C/C++ Compiler	C3761		'function': 'retval' can only appear on the last argument of a function	Error	http://msdn.microsoft.com/en-us/library/68t9f83h.aspx
C/C++ Compiler	C3762		unable to process attribute 'attribute'	Error	http://msdn.microsoft.com/en-us/library/5tx1zkax.aspx
C/C++ Compiler	C3763		'type': 'retval' and 'out' can only appear on a data-pointer type	Error	http://msdn.microsoft.com/en-us/library/6421hzkb.aspx
C/C++ Compiler	C3764		'override_function': cannot override base class method 'base_class_function'	Error	http://msdn.microsoft.com/en-us/library/ms235567.aspx
C/C++ Compiler	C3765		'event': cannot define an event in a class/struct 'type' marked as an event_receiver	Error	http://msdn.microsoft.com/en-us/library/yfac99bb.aspx
C/C++ Compiler	C3766		'type' must provide an implementation for the interface method 'function'	Error	http://msdn.microsoft.com/en-us/library/ms235570.aspx
C/C++ Compiler	C3767		'function' candidate function(s) not accessible	Error	http://msdn.microsoft.com/en-us/library/19dh8yat.aspx
C/C++ Compiler	C3768		cannot take the address of a virtual vararg function in pure managed code	Error	http://msdn.microsoft.com/en-us/library/b32b92z0.aspx
C/C++ Compiler	C3769		'type' : a nested class cannot have the same name as the immediately enclosing class	Error	http://msdn.microsoft.com/en-us/library/ms173672.aspx
C/C++ Compiler	C3797		'override': event declaration cannot have override specifier (should be placed on event add/remove/raise methods instead)	Error	http://msdn.microsoft.com/en-us/library/ms235564.aspx
C/C++ Compiler	C3798		'specifier': property declaration cannot have override specifier (should be placed on property get/set methods instead)	Error	http://msdn.microsoft.com/en-us/library/ms235573.aspx
C/C++ Compiler	C3799		indexed property cannot have an empty parameter list	Error	http://msdn.microsoft.com/en-us/library/ms173673.aspx
C/C++ Compiler	C3800		'declaration': cannot mix properties and events	Error	http://msdn.microsoft.com/en-us/library/8kd1h3aa.aspx
C/C++ Compiler	C3802		'name': invalid name for a property	Error	http://msdn.microsoft.com/en-us/library/450x9c6x.aspx
